"timestamp","temperature","humidity","light","pH","electrical_conductivity"
"2025-03-17 13:45:00",24.61,62.71,9968.9,5.977,2.429
"2025-03-17 13:50:00",24.65,62.68,9890,5.982,2.413
"2025-03-17 13:55:00",24.68,63.03,9709,5.96,2.39
"2025-03-17 14:00:00",24.49,63.65,9569.5,5.994,2.37
"2025-03-17 14:05:00",24.59,62.49,9724.3,6.004,2.35
"2025-03-17 14:10:00",24.59,61.87,9837.5,5.969,2.366
"2025-03-17 14:15:00",24.54,61.21,9999.2,5.923,2.36
"2025-03-17 14:20:00",24.38,61.05,9956.3,5.962,2.39
"2025-03-17 14:25:00",24.23,61.29,10221.8,5.946,2.382
"2025-03-17 14:30:00",24.13,62.5,10485.2,6.013,2.389
"2025-03-17 14:35:00",24.19,61.84,10430.1,5.982,2.385
"2025-03-17 14:40:00",24.22,61.67,10563.7,5.999,2.386
"2025-03-17 14:45:00",24.25,61.84,10528.8,5.981,2.362
"2025-03-17 14:50:00",24.36,63.13,10189,5.952,2.342
"2025-03-17 14:55:00",24.34,63.15,10273.6,5.916,2.333
"2025-03-17 15:00:00",24.26,63,10205.5,5.937,2.311
"2025-03-17 15:05:00",24.32,62.59,10184,5.906,2.315
"2025-03-17 15:10:00",24.42,61.64,10230.4,5.975,2.311
"2025-03-17 15:15:00",24.41,61.99,10002.2,6.006,2.343
"2025-03-17 15:20:00",24.41,62.21,9927.5,6.013,2.35
"2025-03-17 15:25:00",24.41,62.4,10095.6,5.984,2.338
"2025-03-17 15:30:00",24.37,62.87,10013.7,6.017,2.328
"2025-03-17 15:35:00",24.39,63.23,9979.2,5.995,2.317
"2025-03-17 15:40:00",24.45,63.82,10246.2,6.05,2.316
"2025-03-17 15:45:00",24.43,63.96,10221.9,6.039,2.301
"2025-03-17 15:50:00",24.29,63.63,10357.5,6.049,2.305
"2025-03-17 15:55:00",24.34,63.91,10169.1,6.034,2.288
"2025-03-17 16:00:00",24.5,64.2,10373.1,6.02,2.275
"2025-03-17 16:05:00",24.61,64.34,10167.7,5.994,2.283
"2025-03-17 16:10:00",24.59,65.42,10465.9,6.001,2.287
"2025-03-17 16:15:00",24.46,64.81,10316.8,6.003,2.313
"2025-03-17 16:20:00",24.4,64.72,10520.5,6.004,2.295
"2025-03-17 16:25:00",24.46,64.73,10450.8,5.995,2.277
"2025-03-17 16:30:00",24.4,66.01,10601.8,5.987,2.273
"2025-03-17 16:35:00",24.49,65.07,10378.5,6.021,2.257
"2025-03-17 16:40:00",24.48,64.45,10198.7,6.016,2.254
"2025-03-17 16:45:00",24.55,63.3,10336.2,6.028,2.234
"2025-03-17 16:50:00",24.6,61.7,10146.5,6.059,2.24
"2025-03-17 16:55:00",24.46,62.38,10181.1,6.04,2.249
"2025-03-17 17:00:00",24.43,62.27,10127.9,6.013,2.238
"2025-03-17 17:05:00",24.59,63.61,9887.5,6.002,2.235
"2025-03-17 17:10:00",24.48,64.01,9883.1,6.05,2.216
"2025-03-17 17:15:00",24.28,64.34,9879.4,6.026,2.192
"2025-03-17 17:20:00",24.21,64.21,9776.3,6.061,2.204
"2025-03-17 17:25:00",24.22,63.75,9982.6,6.061,2.199
"2025-03-17 17:30:00",24.2,63.85,10194.2,6.05,2.181
"2025-03-17 17:35:00",24.1,63.04,10032.5,6.047,2.18
"2025-03-17 17:40:00",24.1,62.69,9862.8,6.016,2.184
"2025-03-17 17:45:00",24.1,61.7,9973,5.983,2.154
"2025-03-17 17:50:00",24.05,62.1,10191.9,6.035,2.167
"2025-03-17 17:55:00",24.04,62.61,10130.8,6.04,2.174
"2025-03-17 18:00:00",23.9,63.49,10226.3,6.03,2.166
"2025-03-17 18:05:00",23.8,63.12,10302.1,6.034,2.158
"2025-03-17 18:10:00",23.89,62.5,9873.8,6.018,2.151
"2025-03-17 18:15:00",23.77,61.78,10254.1,5.918,2.144
"2025-03-17 18:20:00",23.78,62.2,10226.8,5.877,2.179
"2025-03-17 18:25:00",23.78,62.62,10290.1,5.92,2.161
"2025-03-17 18:30:00",23.67,63.2,10435.1,5.927,2.174
"2025-03-17 18:35:00",23.66,63.38,9989,5.908,2.167
"2025-03-17 18:40:00",23.78,63.52,10114.8,5.911,2.185
"2025-03-17 18:45:00",23.84,62.79,10169.2,5.9,2.201
"2025-03-17 18:50:00",23.83,62.23,10005.4,5.885,2.198
"2025-03-17 18:55:00",23.7,63.82,10067,5.934,2.158
"2025-03-17 19:00:00",23.81,63.56,9943.1,5.914,2.149
"2025-03-17 19:05:00",23.78,63.22,9930.7,5.94,2.166
"2025-03-17 19:10:00",23.73,63.58,9800.8,5.88,2.15
"2025-03-17 19:15:00",23.74,62.99,10241.8,5.842,2.136
"2025-03-17 19:20:00",23.69,62.9,10128.8,5.876,2.155
"2025-03-17 19:25:00",23.59,64.36,10376.9,5.858,2.127
"2025-03-17 19:30:00",23.54,64.09,10316.8,5.909,2.134
"2025-03-17 19:35:00",23.59,65.04,10045.3,5.914,2.143
"2025-03-17 19:40:00",23.58,64.17,9943.3,5.902,2.112
"2025-03-17 19:45:00",23.51,64.18,9823,5.907,2.109
"2025-03-17 19:50:00",23.45,64.06,9987,5.906,2.098
"2025-03-17 19:55:00",23.49,64.69,10101,5.912,2.117
"2025-03-17 20:00:00",23.46,64.55,9972.8,5.947,2.114
"2025-03-17 20:05:00",23.29,65.06,10015.4,5.922,2.118
"2025-03-17 20:10:00",23.31,64.97,10139,5.875,2.125
"2025-03-17 20:15:00",23.18,64.9,10368.9,5.87,2.115
"2025-03-17 20:20:00",23.18,64.86,10427.9,5.848,2.09
"2025-03-17 20:25:00",23.26,64.58,10314.5,5.889,2.153
"2025-03-17 20:30:00",23.23,64.78,10185.7,5.889,2.178
"2025-03-17 20:35:00",23.27,63.96,10431.5,5.954,2.148
"2025-03-17 20:40:00",23.15,64.39,10496.8,5.935,2.151
"2025-03-17 20:45:00",23.02,63.92,10110.1,6.001,2.147
"2025-03-17 20:50:00",23.1,63.1,10306.4,5.987,2.15
"2025-03-17 20:55:00",23.12,62.85,10197.1,5.97,2.157
"2025-03-17 21:00:00",23.12,62.31,10308.7,5.943,2.115
"2025-03-17 21:05:00",23.06,62.24,10142.4,5.966,2.131
"2025-03-17 21:10:00",22.84,62.66,10061.8,5.962,2.131
"2025-03-17 21:15:00",22.78,63.19,9993.4,5.981,2.142
"2025-03-17 21:20:00",22.77,64.4,9861.4,5.977,2.169
"2025-03-17 21:25:00",22.65,63.87,9889.8,5.968,2.146
"2025-03-17 21:30:00",22.68,64.3,9811.4,5.966,2.174
"2025-03-17 21:35:00",22.81,64.72,9799.9,5.965,2.154
"2025-03-17 21:40:00",22.85,65.04,9651.6,6.012,2.138
"2025-03-17 21:45:00",22.69,64.66,9439.6,6.007,2.156
"2025-03-17 21:50:00",22.82,64.82,9690,6.01,2.147
"2025-03-17 21:55:00",22.84,65.54,9744.8,5.986,2.133
"2025-03-17 22:00:00",21.28,67.88,0,6.019,2.118
"2025-03-17 22:05:00",21.24,67.47,0,6.072,2.127
"2025-03-17 22:10:00",21.13,67.7,0,6.039,2.106
"2025-03-17 22:15:00",21.13,66.64,0,5.999,2.041
"2025-03-17 22:20:00",21.18,66.22,0,6.005,2.047
"2025-03-17 22:25:00",21.11,65.86,0,6.04,2.022
"2025-03-17 22:30:00",21.25,64.95,0,6.069,2.025
"2025-03-17 22:35:00",21.21,64.85,0,6.086,2.052
"2025-03-17 22:40:00",21.27,62.46,0,6.072,2.049
"2025-03-17 22:45:00",21.32,63.14,0,6.044,2.037
"2025-03-17 22:50:00",21.28,64.66,0,6.057,2.042
"2025-03-17 22:55:00",21.24,64.54,0,6.093,2.031
"2025-03-17 23:00:00",21.26,64.64,0,6.082,2
"2025-03-17 23:05:00",21.29,64.64,0,6.117,2.024
"2025-03-17 23:10:00",21.22,65.72,0,6.083,2.048
"2025-03-17 23:15:00",21.26,65.94,0,6.102,2.031
"2025-03-17 23:20:00",21.18,66.68,0,6.102,1.992
"2025-03-17 23:25:00",21.15,66.34,0,6.1,2.023
"2025-03-17 23:30:00",21.23,66.25,0.3,6.117,2.004
"2025-03-17 23:35:00",21.43,65.93,0,6.082,2.018
"2025-03-17 23:40:00",21.34,65.44,0.9,6.084,2.049
"2025-03-17 23:45:00",21.5,65.01,0.3,6.039,2.038
"2025-03-17 23:50:00",21.49,64.98,0,6.03,2.013
"2025-03-17 23:55:00",21.38,65.38,0.9,6.062,1.996
"2025-03-18 00:00:00",21.38,66.1,4.8,6.027,1.99
"2025-03-18 00:05:00",21.23,67.56,7.5,6.03,1.992
"2025-03-18 00:10:00",21.23,68.03,9.6,5.986,1.999
"2025-03-18 00:15:00",21.23,67.14,9.1,6.005,2.011
"2025-03-18 00:20:00",21.2,67.39,7.6,5.997,2.037
"2025-03-18 00:25:00",21.22,67.59,9.4,5.981,2.005
"2025-03-18 00:30:00",21.19,67.45,13.4,5.938,2.013
"2025-03-18 00:35:00",21.12,67.12,14.6,5.984,1.973
"2025-03-18 00:40:00",21.21,66.9,13.1,6.011,1.972
"2025-03-18 00:45:00",21.14,67,15.5,6.005,1.964
"2025-03-18 00:50:00",21.25,66.19,14.1,6.012,1.958
"2025-03-18 00:55:00",21.27,67.07,14.1,6.036,1.96
"2025-03-18 01:00:00",21.24,66.95,11.5,6.074,1.962
"2025-03-18 01:05:00",21.34,67.62,7.9,6.083,1.958
"2025-03-18 01:10:00",21.34,68.3,11.3,6.093,1.943
"2025-03-18 01:15:00",21.28,68.38,2.7,6.094,1.942
"2025-03-18 01:20:00",21.17,68.53,8,6.07,1.932
"2025-03-18 01:25:00",21.1,68.24,7.3,6.066,1.923
"2025-03-18 01:30:00",21.18,68.63,7.5,6.066,1.917
"2025-03-18 01:35:00",21.28,68.92,12.1,6.031,1.893
"2025-03-18 01:40:00",21.45,67.94,8.6,6.084,1.913
"2025-03-18 01:45:00",21.48,68.29,6,6.113,1.906
"2025-03-18 01:50:00",21.52,67.44,7.5,6.102,1.883
"2025-03-18 01:55:00",21.42,66.91,10.1,6.06,1.906
"2025-03-18 02:00:00",21.3,67.19,13.7,6.075,1.903
"2025-03-18 02:05:00",21.46,67.19,12.5,6.096,1.933
"2025-03-18 02:10:00",21.37,67,9,6.169,1.94
"2025-03-18 02:15:00",21.37,66.97,11.4,6.163,1.932
"2025-03-18 02:20:00",21.42,67.34,5.8,6.149,1.904
"2025-03-18 02:25:00",21.32,67.21,6.1,6.146,1.911
"2025-03-18 02:30:00",21.22,66.5,8.2,6.145,1.891
"2025-03-18 02:35:00",21.27,66.8,7.5,6.102,1.864
"2025-03-18 02:40:00",21.26,66.94,6.3,6.092,1.834
"2025-03-18 02:45:00",21.2,66.9,6.7,6.072,1.868
"2025-03-18 02:50:00",21.12,66.76,7.8,6.062,1.833
"2025-03-18 02:55:00",21.19,67.22,7.5,6.065,1.824
"2025-03-18 03:00:00",21.05,67.31,5,6.06,1.842
"2025-03-18 03:05:00",21.18,66.82,6.3,6.046,1.837
"2025-03-18 03:10:00",21.26,66.72,6.2,6.017,1.837
"2025-03-18 03:15:00",21.26,66.63,6.3,6.065,1.864
"2025-03-18 03:20:00",21.33,66.67,7.8,6.109,1.857
"2025-03-18 03:25:00",21.43,66.59,6.3,6.109,1.842
"2025-03-18 03:30:00",21.45,66.17,6.3,6.08,1.853
"2025-03-18 03:35:00",21.53,65.73,6.8,6.089,1.895
"2025-03-18 03:40:00",21.55,65.82,4.6,6.122,1.887
"2025-03-18 03:45:00",21.52,66.32,6.9,6.155,1.863
"2025-03-18 03:50:00",21.73,66.31,6.4,6.174,1.887
"2025-03-18 03:55:00",21.7,66.91,6.9,6.131,1.885
"2025-03-18 04:00:00",21.7,66.75,5,6.135,1.883
"2025-03-18 04:05:00",21.69,65.93,5.7,6.168,1.895
"2025-03-18 04:10:00",21.7,65.68,5.7,6.155,1.905
"2025-03-18 04:15:00",21.7,65.53,6.1,6.167,1.919
"2025-03-18 04:20:00",21.7,66.35,8.9,6.206,1.944
"2025-03-18 04:25:00",21.67,66.5,11.2,6.135,1.874
"2025-03-18 04:30:00",21.61,65.89,13.1,6.073,1.872
"2025-03-18 04:35:00",21.45,65.37,14.1,6.033,1.842
"2025-03-18 04:40:00",21.49,64.67,11.8,6.029,1.826
"2025-03-18 04:45:00",21.69,63.69,9.9,5.98,1.825
"2025-03-18 04:50:00",21.57,63.01,8.8,5.952,1.839
"2025-03-18 04:55:00",21.52,62.88,10,5.965,1.811
"2025-03-18 05:00:00",21.49,62.88,11.6,5.965,1.817
"2025-03-18 05:05:00",21.55,63.29,14.6,6.009,1.807
"2025-03-18 05:10:00",21.66,63.4,9.8,6.037,1.801
"2025-03-18 05:15:00",21.66,63.92,7.4,6.039,1.834
"2025-03-18 05:20:00",21.63,63.59,6.7,6.051,1.84
"2025-03-18 05:25:00",21.4,63.58,10.4,6.077,1.833
"2025-03-18 05:30:00",21.36,64.76,6.2,6.048,1.835
"2025-03-18 05:35:00",21.49,65.39,6.8,6.043,1.795
"2025-03-18 05:40:00",21.57,64.96,8.1,6.081,1.8
"2025-03-18 05:45:00",21.66,64.53,11.3,6.077,1.803
"2025-03-18 05:50:00",21.74,64.76,11.4,6.047,1.821
"2025-03-18 05:55:00",21.76,65.5,13.3,6.06,2.403
"2025-03-18 06:00:00",23.13,64.16,9801.9,6.016,2.421
"2025-03-18 06:05:00",23.16,64.04,9664.4,5.96,2.396
"2025-03-18 06:10:00",23.12,64.55,9845,6.004,2.364
"2025-03-18 06:15:00",23.21,64,9806.4,5.994,2.367
"2025-03-18 06:20:00",23.22,62.57,10033.5,5.972,2.405
"2025-03-18 06:25:00",23.31,62.55,10041.5,6.063,2.432
"2025-03-18 06:30:00",23.23,63.48,10181.4,6.087,2.417
"2025-03-18 06:35:00",23.26,63.75,9971,6.095,2.379
"2025-03-18 06:40:00",23.33,63.36,10018.3,6.107,2.409
"2025-03-18 06:45:00",23.33,64.1,9954.5,6.072,2.41
"2025-03-18 06:50:00",23.4,64.15,9984.1,6.078,2.401
"2025-03-18 06:55:00",23.26,64.68,10018.5,6.082,2.389
"2025-03-18 07:00:00",23.29,64.45,10164.3,6.09,2.362
"2025-03-18 07:05:00",23.35,64.01,10500.9,6.125,2.377
"2025-03-18 07:10:00",23.48,62.9,10508.1,6.124,2.392
"2025-03-18 07:15:00",23.44,62.21,10399.4,6.122,2.362
"2025-03-18 07:20:00",23.49,62.74,10416.6,6.123,2.346
"2025-03-18 07:25:00",23.56,64.3,10397.6,6.132,2.355
"2025-03-18 07:30:00",23.5,65.01,10230.6,6.116,2.332
"2025-03-18 07:35:00",23.58,64.94,9944.2,6.114,2.304
"2025-03-18 07:40:00",23.65,63.92,9862.1,6.132,2.299
"2025-03-18 07:45:00",23.69,63.29,9893.8,6.089,2.281
"2025-03-18 07:50:00",23.96,63.18,9892.1,6.071,2.308
"2025-03-18 07:55:00",23.93,63.7,10050.2,6.038,2.287
"2025-03-18 08:00:00",23.83,63.93,9995.1,6.036,2.311
"2025-03-18 08:05:00",23.85,64.02,10040.5,6.005,2.314
"2025-03-18 08:10:00",23.69,63.66,9884.6,6.029,2.337
"2025-03-18 08:15:00",23.71,63.56,9814.8,6.056,2.321
"2025-03-18 08:20:00",23.75,63.55,9610.3,6.03,2.278
"2025-03-18 08:25:00",23.75,63.35,9408.8,6.008,2.284
"2025-03-18 08:30:00",23.72,63.58,9649.8,6.01,2.289
"2025-03-18 08:35:00",23.7,63.13,9693.5,5.994,2.284
"2025-03-18 08:40:00",23.72,63.43,9792,5.955,2.294
"2025-03-18 08:45:00",23.67,62.88,9831.1,5.963,2.301
"2025-03-18 08:50:00",23.59,63.07,9846.2,5.991,2.292
"2025-03-18 08:55:00",23.73,62.01,9937.8,5.926,2.292
"2025-03-18 09:00:00",23.81,61.91,10114,5.88,2.298
"2025-03-18 09:05:00",23.69,60.83,10219.6,5.875,2.316
"2025-03-18 09:10:00",23.62,60.58,10282.2,5.92,2.29
"2025-03-18 09:15:00",23.69,60.73,10122.5,5.958,2.266
"2025-03-18 09:20:00",23.71,60.79,10301.5,5.937,2.262
"2025-03-18 09:25:00",23.78,61.19,10251.3,5.959,2.292
"2025-03-18 09:30:00",23.73,61.34,10368.7,5.92,2.278
"2025-03-18 09:35:00",23.72,61.27,10362.6,5.935,2.262
"2025-03-18 09:40:00",23.84,61.97,10301,5.922,2.279
"2025-03-18 09:45:00",23.96,61.66,9957.6,5.918,2.3
"2025-03-18 09:50:00",24.04,61.47,10054.9,5.856,2.292
"2025-03-18 09:55:00",24.2,61.09,10088.7,5.863,2.264
"2025-03-18 10:00:00",24.26,61.35,10096.7,5.897,2.258
"2025-03-18 10:05:00",24.21,61.68,9717.8,5.905,2.28
"2025-03-18 10:10:00",24.2,61.91,9606.1,5.888,2.268
"2025-03-18 10:15:00",24.14,62.17,9429.5,5.9,2.256
"2025-03-18 10:20:00",24.01,62.87,9463.2,5.879,2.248
"2025-03-18 10:25:00",23.96,63.61,9280.6,5.895,2.247
"2025-03-18 10:30:00",24.03,64.3,9271.8,5.836,2.253
"2025-03-18 10:35:00",24.14,64.82,9474,5.921,2.247
"2025-03-18 10:40:00",24.17,63.68,9557.8,5.941,2.212
"2025-03-18 10:45:00",24.24,64,9731.3,5.986,2.218
"2025-03-18 10:50:00",24.25,63.35,9474.6,5.947,2.192
"2025-03-18 10:55:00",24.29,62.28,9459,5.872,2.186
"2025-03-18 11:00:00",24.43,60.94,9284.7,5.887,2.165
"2025-03-18 11:05:00",24.38,61.04,9502.3,5.877,2.176
"2025-03-18 11:10:00",24.58,61.39,9628.5,5.899,2.162
"2025-03-18 11:15:00",24.56,62.41,9389.1,5.905,2.162
"2025-03-18 11:20:00",24.45,62.2,9542.8,5.922,2.162
"2025-03-18 11:25:00",24.47,61.51,9678.1,5.989,2.155
"2025-03-18 11:30:00",24.46,61.91,9758.4,6.016,2.158
"2025-03-18 11:35:00",24.3,62.57,9856.7,6.012,2.17
"2025-03-18 11:40:00",24.22,63.18,9985.1,6.045,2.161
"2025-03-18 11:45:00",24.35,62.13,9912.7,6.088,2.176
"2025-03-18 11:50:00",24.4,62.32,9779.7,6.069,2.126
"2025-03-18 11:55:00",24.41,62.38,9693.5,6.087,2.133
"2025-03-18 12:00:00",24.34,62.7,9745.3,6.11,2.136
"2025-03-18 12:05:00",24.36,63.58,9742.1,6.135,2.151
"2025-03-18 12:10:00",24.37,63.29,9619,6.138,2.184
"2025-03-18 12:15:00",24.39,64.31,9585.6,6.169,2.163
"2025-03-18 12:20:00",24.48,62.96,9682,6.139,2.155
"2025-03-18 12:25:00",24.4,63.29,9777.3,6.141,2.132
"2025-03-18 12:30:00",24.44,63.03,9669,6.128,2.142
"2025-03-18 12:35:00",24.39,63.09,9873.9,6.133,2.15
"2025-03-18 12:40:00",24.48,63.06,9810.5,6.124,2.14
"2025-03-18 12:45:00",24.42,62.89,9674.6,6.082,2.149
"2025-03-18 12:50:00",24.39,63.87,9879.3,6.042,2.143
"2025-03-18 12:55:00",24.49,62.31,9854.3,6.076,2.149
"2025-03-18 13:00:00",24.44,62.19,9781.1,6.052,2.152
"2025-03-18 13:05:00",24.35,62.69,9810.3,6.002,2.142
"2025-03-18 13:10:00",24.38,63.05,9830.9,5.999,2.112
"2025-03-18 13:15:00",24.49,63.64,9918.7,6.028,2.085
"2025-03-18 13:20:00",24.52,64.1,9820.5,6.045,2.073
"2025-03-18 13:25:00",24.57,63.88,9596.5,6.056,2.082
"2025-03-18 13:30:00",24.62,62.85,9977.8,6.118,2.089
"2025-03-18 13:35:00",24.5,63.24,10026.5,6.15,2.098
"2025-03-18 13:40:00",24.54,62.72,10426.8,6.153,2.085
"2025-03-18 13:45:00",24.58,63.4,10313.2,6.166,2.081
"2025-03-18 13:50:00",24.55,63.99,10420,6.125,2.1
"2025-03-18 13:55:00",24.5,64.76,10496.9,6.088,2.087
"2025-03-18 14:00:00",24.48,63.68,10443.6,6.096,2.073
"2025-03-18 14:05:00",24.38,64.93,10674.4,6.137,2.081
"2025-03-18 14:10:00",24.36,64.93,10853,6.101,2.116
"2025-03-18 14:15:00",24.46,64.77,10563.8,6.109,2.108
"2025-03-18 14:20:00",24.56,64.78,10358.9,6.164,2.121
"2025-03-18 14:25:00",24.55,63.78,10392.3,6.125,2.105
"2025-03-18 14:30:00",24.56,63.3,10468.1,6.123,2.118
"2025-03-18 14:35:00",24.56,62.31,10448,6.129,2.095
"2025-03-18 14:40:00",24.4,63.2,10384.4,6.07,2.096
"2025-03-18 14:45:00",24.39,62.48,10440.9,6.115,2.104
"2025-03-18 14:50:00",24.26,62.34,10565,6.103,2.064
"2025-03-18 14:55:00",24.25,63.29,10630.3,6.078,2.081
"2025-03-18 15:00:00",24.18,63.62,10619.4,6.106,2.082
"2025-03-18 15:05:00",24.08,63.44,10415.9,6.113,2.105
"2025-03-18 15:10:00",24.14,61.61,10479,6.076,2.086
"2025-03-18 15:15:00",24.22,61.54,10522.4,6.04,2.052
"2025-03-18 15:20:00",24.19,60.87,10447.3,6.082,2.052
"2025-03-18 15:25:00",24.12,60.83,10404.7,6.011,2.086
"2025-03-18 15:30:00",24.04,60.26,10284.8,6.011,2.057
"2025-03-18 15:35:00",24.13,59.59,10591.1,6.022,2.065
"2025-03-18 15:40:00",24.16,58.8,10719.6,6.04,2.089
"2025-03-18 15:45:00",24.14,58.95,10543.1,6.027,2.068
"2025-03-18 15:50:00",24.17,58.98,10350.9,6.025,2.082
"2025-03-18 15:55:00",24.22,59.89,9990.3,6.007,2.049
"2025-03-18 16:00:00",24.25,60.71,10153.4,6.011,2.06
"2025-03-18 16:05:00",24.28,60.62,10091.3,6.024,2.052
"2025-03-18 16:10:00",24.32,60.74,10042.7,6.059,2.052
"2025-03-18 16:15:00",24.26,61.08,9819.6,6.086,2.081
"2025-03-18 16:20:00",24.27,61.34,9885.6,6.08,2.11
"2025-03-18 16:25:00",24.4,61.99,9889.5,6.044,2.111
"2025-03-18 16:30:00",24.44,62.18,9643.1,6.073,2.097
"2025-03-18 16:35:00",24.35,62.45,9483.1,6.116,2.077
"2025-03-18 16:40:00",24.28,62.3,9833,6.082,2.048
"2025-03-18 16:45:00",24.15,61.01,9674.4,6.085,2.051
"2025-03-18 16:50:00",24.13,61.16,9664.9,6.034,2.053
"2025-03-18 16:55:00",24.2,60.4,9755.3,6.034,2.031
"2025-03-18 17:00:00",24.31,60.75,9904.2,6.055,2.053
"2025-03-18 17:05:00",24.28,60.17,9672.8,6.086,2.043
"2025-03-18 17:10:00",24.21,60.89,9652.7,6.048,2.042
"2025-03-18 17:15:00",24.17,62.31,9725.3,6.033,2.047
"2025-03-18 17:20:00",24.36,61.56,9603.2,6.026,2.048
"2025-03-18 17:25:00",24.39,60.96,9575.1,5.975,2.08
"2025-03-18 17:30:00",24.52,61.2,9489,5.95,2.051
"2025-03-18 17:35:00",24.62,61.69,9732,5.947,2.023
"2025-03-18 17:40:00",24.58,61.42,9646.9,5.948,1.999
"2025-03-18 17:45:00",24.31,61.95,9739.6,6.024,1.992
"2025-03-18 17:50:00",24.37,61.63,9794.5,6.034,1.976
"2025-03-18 17:55:00",24.22,62.25,9808.1,6.065,1.948
"2025-03-18 18:00:00",24.31,61.64,9951.5,6.053,1.952
"2025-03-18 18:05:00",24.34,61.73,9983.1,6.104,1.956
"2025-03-18 18:10:00",24.32,61.55,9862,6.132,1.955
"2025-03-18 18:15:00",24.16,61.95,10049.1,6.1,1.944
"2025-03-18 18:20:00",24.25,61.68,10137.5,6.11,1.949
"2025-03-18 18:25:00",24.19,62.5,10113.5,6.128,1.955
"2025-03-18 18:30:00",24.23,61.89,10197.1,6.111,1.967
"2025-03-18 18:35:00",24.27,62.1,10130,6.069,1.972
"2025-03-18 18:40:00",24.21,61.51,9964.5,6.087,1.926
"2025-03-18 18:45:00",24.12,61.97,9957,6.072,1.939
"2025-03-18 18:50:00",24.05,61.5,10102,6.144,1.919
"2025-03-18 18:55:00",24.02,61.52,9995.5,6.174,1.936
"2025-03-18 19:00:00",24.02,61.87,10036.1,6.208,1.925
"2025-03-18 19:05:00",23.89,62.13,9943.3,6.179,1.907
"2025-03-18 19:10:00",23.83,62.8,9996.6,6.166,1.927
"2025-03-18 19:15:00",23.83,62.73,9947.4,6.138,1.917
"2025-03-18 19:20:00",23.84,62.06,9763.1,6.138,1.905
"2025-03-18 19:25:00",23.75,62.8,9910.9,6.114,1.889
"2025-03-18 19:30:00",23.56,62.71,9953.3,6.139,1.905
"2025-03-18 19:35:00",23.55,63.04,10095.5,6.104,1.895
"2025-03-18 19:40:00",23.63,63.16,10106.1,6.177,1.903
"2025-03-18 19:45:00",23.8,63.04,9967.6,6.214,1.884
"2025-03-18 19:50:00",23.78,62.33,9910.9,6.198,1.877
"2025-03-18 19:55:00",23.87,61.95,10331.2,6.248,1.871
"2025-03-18 20:00:00",23.78,62.87,10185.5,6.258,1.884
"2025-03-18 20:05:00",23.7,64.17,9940.4,6.212,1.929
"2025-03-18 20:10:00",23.64,64.59,9991.3,6.207,1.942
"2025-03-18 20:15:00",23.53,63.87,9933.5,6.202,1.939
"2025-03-18 20:20:00",23.4,63.73,9718.2,6.218,1.907
"2025-03-18 20:25:00",23.39,63.3,9779.8,6.165,1.884
"2025-03-18 20:30:00",23.35,63.26,10032.3,6.184,1.922
"2025-03-18 20:35:00",23.37,62.61,10079.6,6.177,1.937
"2025-03-18 20:40:00",23.31,64.07,9883.9,6.242,1.948
"2025-03-18 20:45:00",23.2,64.36,9875,6.165,1.914
"2025-03-18 20:50:00",23.1,63.91,9831.9,6.216,1.921
"2025-03-18 20:55:00",23.02,63.55,9759.7,6.183,1.916
"2025-03-18 21:00:00",23.06,65.15,9734.3,6.197,1.883
"2025-03-18 21:05:00",23.03,66.13,9691.4,6.148,1.877
"2025-03-18 21:10:00",23.03,64.54,10011,6.106,1.918
"2025-03-18 21:15:00",23.08,63.89,10129.7,6.162,1.904
"2025-03-18 21:20:00",23.04,63.76,10026.6,6.147,1.915
"2025-03-18 21:25:00",23.05,63.62,10084.8,6.099,1.94
"2025-03-18 21:30:00",23.06,63.13,10177.7,6.105,1.931
"2025-03-18 21:35:00",23.04,63.85,10434.8,6.115,1.951
"2025-03-18 21:40:00",22.94,63.88,10570.5,6.14,1.963
"2025-03-18 21:45:00",22.94,64.12,10648.7,6.142,1.924
"2025-03-18 21:50:00",22.98,64.07,10460.3,6.136,1.902
"2025-03-18 21:55:00",22.93,63.09,10429.4,6.116,1.892
"2025-03-18 22:00:00",21.37,65.41,374.3,6.075,1.882
"2025-03-18 22:05:00",21.4,65.24,318.2,6.107,1.879
"2025-03-18 22:10:00",21.42,65.02,274.5,6.104,1.906
"2025-03-18 22:15:00",21.38,65.7,232.5,6.126,1.873
"2025-03-18 22:20:00",21.41,65.65,199.3,6.116,1.863
"2025-03-18 22:25:00",21.39,67.17,172.2,6.119,1.834
"2025-03-18 22:30:00",21.6,66.91,146.4,6.092,1.856
"2025-03-18 22:35:00",21.64,66.56,126.3,6.084,1.837
"2025-03-18 22:40:00",21.54,66.6,110,6.091,1.805
"2025-03-18 22:45:00",21.61,67.48,93.9,6.103,1.821
"2025-03-18 22:50:00",21.73,66.99,79.4,6.067,1.827
"2025-03-18 22:55:00",21.65,67.64,65,6.048,1.804
"2025-03-18 23:00:00",21.68,67.64,56.2,6.109,1.769
"2025-03-18 23:05:00",21.58,66.64,46.5,6.097,1.768
"2025-03-18 23:10:00",21.53,66.6,40.2,6.095,1.764
"2025-03-18 23:15:00",21.61,65.45,36.8,6.051,1.772
"2025-03-18 23:20:00",21.51,65.65,36.4,6.068,1.789
"2025-03-18 23:25:00",21.5,65.75,34.8,6.098,1.794
"2025-03-18 23:30:00",21.55,65.96,29.5,6.104,1.76
